"Timestamp","Latitude","Longitude","Accuracy","Location Name","Retrieved from","Username","Context"
"Is it supposed to rain tomorrow?"
"No, but they just sell umbrellas!"

☔️"
"2016-11-09 01:43:37 +0000","40.780709","-73.9685415","low","Manhattan","twitter","km55ep","やっぱりフロリダ激戦。どうなるか…。"
"2016-11-09 01:43:36 +0000","40.780709","-73.9685415","low","Manhattan","twitter","FFdeJENerate","@randognsac I'm bad with pick evaluation, but sounds gross!"
"2016-11-09 01:43:32 +0000","40.780709","-73.9685415","low","Manhattan","twitter","rickcohen","Tonight doesn't just determine our president. It also determines if 50% of the nation moves to a different country."
"2016-11-09 01:43:32 +0000","40.780709","-73.9685415","low","Manhattan","twitter","typicalwindwer","Wow so we're just not even gonna hide this a little anymore. https://t.co/FAxqmMTcWd"
"2016-11-09 01:43:31 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Danno2430","Remind me to buy a six pack of GANSSET in honor of Rhode Island"
"2016-11-09 01:43:31 +0000","40.780709","-73.9685415","low","Manhattan","twitter","rolandscahill","@Stuffromymind and all unvaccinated"
"2016-11-09 01:43:30 +0000","40.76805556","-73.98194444","high","Manhattan","twitter","BeastyBluntzNYC","Just posted a video @ Columbus Circle https://t.co/46bDj5bUaK"
"2016-11-09 01:43:29 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Bekatsa_","IW wagers any juan"
"2016-11-09 01:43:27 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Zackfoot","I'll be shocked if DJT wins NC but you never say never... https://t.co/3JI7xAVx0J"
"2016-11-09 01:43:23 +0000","40.7724876","-73.97241681","high","Manhattan","twitter","MEchelleRocks","#centralpark #nyc #fallcolors #fallscenery #fall2016 #nyc2016 #fallphotos #fallphotography… https://t.co/QRFmFlLKC0"
"2016-11-09 01:43:22 +0000","40.780709","-73.9685415","low","Manhattan","twitter","sueambro","@TheGarden  the usher in my section is doing a great job! #sec209"
"2016-11-09 01:43:21 +0000","40.780709","-73.9685415","low","Manhattan","twitter","UrbanAchievr","Only 13% of Broward County precincts have reported so far."
"2016-11-09 01:43:18 +0000","40.780709","-73.9685415","low","Manhattan","twitter","FFdeJENerate","@Fife1919 I wasn't sure if it was a joke or not :)"
"2016-11-09 01:43:16 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ElectrikOne",".@cnn should create a special that shows in detail how the polls and their maps are connected. Fascinating how it works.."
"2016-11-09 01:43:15 +0000","40.780709","-73.9685415","low","Manhattan","twitter","GiannoCaldwell","Thanks, bro!! It's going to be a fun night! https://t.co/GFaI1jCxv0"
"2016-11-09 01:43:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Matt_Murphy04","Eriksson evened it in the second. 1-1 after 2 periods at MSG. Rangers tee shirt machines are still terrifying #VANvsNYR"
"2016-11-09 01:43:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ShaMac1114","@Lauren_EH lol"
"2016-11-09 01:43:12 +0000","40.75355","-73.98504","high","Manhattan","twitter","GraceFcBayern","I know my daughter would love that!!!! @ Bryant Park https://t.co/hxvBzOSBLT"
"2016-11-09 01:43:12 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ReemaAH_RT","توقعات إعلامية بأن يحافظ الجمهوريون على سيطرتهم على مجلس النواب الامريكي #عاجل #انتخابات_امريكا #امريكا_تقرر"
"2016-11-09 01:43:10 +0000","40.780709","-73.9685415","low","Manhattan","twitter","jacquelinedreal","It seems apparent that it's not Dem vs Rep but really it's Urban vs Rural #ElectionNight"
"2016-11-09 01:43:08 +0000","40.780709","-73.9685415","low","Manhattan","twitter","kaitGAY","@VICE is there a "potentially die and wither" option?"
"2016-11-09 01:43:08 +0000","40.780709","-73.9685415","low","Manhattan","twitter","emmagallegos","Stuck in Hillary purgatory. Who wants to get drunk in midtown?"
"2016-11-09 01:43:08 +0000","40.780709","-73.9685415","low","Manhattan","twitter","hasnaelmaroudi","Ik kan t niet laten... https://t.co/OpvD7nMxPH"
"2016-11-09 01:43:07 +0000","40.780709","-73.9685415","low","Manhattan","twitter","rolandscahill","@JDiamond1 @realDonaldTrump more press than attendees it seems"
"2016-11-09 01:43:05 +0000","40.780709","-73.9685415","low","Manhattan","twitter","VaughnHillyard","Mike Pence leaving the NYC Hilton Midtown to join Trump at Trump Tower--&gt; https://t.co/PMhHoZ1caS"
"2016-11-09 01:43:05 +0000","40.745278","-74.002222","high","Manhattan","twitter","TheNathanRohrer","The love of liberty is the love of others 🇺🇸 #election2016 @ Chelsea, Manhattan https://t.co/mItTYZRMgt"
"2016-11-09 01:43:04 +0000","40.73249183","-73.97373934","high","Manhattan","twitter","andrerivera801","#NYPD and #Sunrise @ Stuyvesant Cove Park https://t.co/oGt6SODRkc"
"2016-11-09 01:43:04 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lorenbhollander","@Canucks https://t.co/KC4gM9U1zQ"
"2016-11-09 01:43:02 +0000","40.780709","-73.9685415","low","Manhattan","twitter","imsierranicolle","Currently watching Lincoln Lawyer instead of the political coverage. Getting news from twitter is more fun anyway."
"2016-11-09 01:43:01 +0000","40.780709","-73.9685415","low","Manhattan","twitter","nugget_princess","just end it"
"2016-11-09 01:43:01 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lsarsour","@TheWarOfTerror they don't have a problem with someone with fascist ideas."
"2016-11-09 01:43:01 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Homoud1975","هالانتخابات الوحيده 
التي ينتظرها ويشاهدها العالم كله #كلينتونvsترامب"
"2016-11-09 01:42:59 +0000","40.780709","-73.9685415","low","Manhattan","twitter","elusivealpaca","I'm gonna barf #ElectionNight"
"2016-11-09 01:42:55 +0000","40.780709","-73.9685415","low","Manhattan","twitter","mjcrumpler","So disgusting! #fixitjesus https://t.co/Tp8FbtSG7e"
"2016-11-09 01:42:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Brendangriffin","Tonight's a goodnight for the alcohol industry"
"2016-11-09 01:42:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","royaltyclubvp","Might as well just give Florida to Trump. He needs it more than Clinton. Lol"
"2016-11-09 01:42:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","KyleSmall_11","NJ is a democratic state, why is everyone so happy Clinton won lol?"
"2016-11-09 01:42:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ChrisGalvin1981","And @dearbhlala! https://t.co/BPfHeUGjjc"
"2016-11-09 01:42:51 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MattNegrin","my boy @mmckinnon starting the party https://t.co/H6cWsktadk"
"2016-11-09 01:42:50 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Ilanhoekstra","Het uitzicht op the Empire State building met live polls van alle staten. https://t.co/qFeXJ2ahZB"
"2016-11-09 01:42:48 +0000","40.780709","-73.9685415","low","Manhattan","twitter","isabel2point0","This #ElectionDay is giving me #anxiety. 😬🇺🇸🗽"
"2016-11-09 01:42:48 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ososcouut","@mlg_hurt yea bro , the sent me my dwolla 2 days ago, and now they sent me money again for the tournament i won yesterday"
"2016-11-09 01:42:47 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lily_dal","@SavvySimss @RenSimmer exactly! but he doesn't think that way cuz he's an idiot"
"2016-11-09 01:42:47 +0000","40.780709","-73.9685415","low","Manhattan","twitter","staceysager7","NYC mayor @BilldeBlasio now addressing supporters of Hillary Clinton at the Jarvis Center. #ElectionNight @ABC7NY https://t.co/KHbEObnRDI"
"2016-11-09 01:42:47 +0000","40.780709","-73.9685415","low","Manhattan","twitter","eliotwb","counties not fullyreporting in Florida have heaps more Democrats. Suspense= over"
"2016-11-09 01:42:45 +0000","40.780709","-73.9685415","low","Manhattan","twitter","cinema_liz","mood https://t.co/HDhCtowwMy"
"2016-11-09 01:42:44 +0000","40.780709","-73.9685415","low","Manhattan","twitter","doodlehedz","FFS Pass me another Mazel Tov cocktail Florida changed again on the @CNN wall. #ElectionNight #pantsuitnation https://t.co/eH3EnPcLLY"
"2016-11-09 01:42:41 +0000","40.7567109631","-74.0010019801","low","Jacob K. Javits Convention Center","twitter","saribethrose","View from the "overflow" room #HillaryClinton #ElectionNight #JavitzCenter #NYC https://t.co/sf3HDKYIkQ"
"2016-11-09 01:42:38 +0000","40.76637358","-73.98306574","high","Manhattan","twitter","KyleEditor","@bally_swiss 📸 by mitch.fr December @marieclaire #kyleanderson 💁🏼‍♂️✨ #shoes #accessories… https://t.co/jYC7KZr8bP"
"2016-11-09 01:42:37 +0000","40.780709","-73.9685415","low","Manhattan","twitter","quixoticblazes","What's up with these Virginia numbers? @__@"
"2016-11-09 01:42:37 +0000","40.780709","-73.9685415","low","Manhattan","twitter","johnhibco","@jonathancran it was destined. Look the left of his name."
"2016-11-09 01:42:37 +0000","40.780709","-73.9685415","low","Manhattan","twitter","goof","@TyCody Florida scary"
"2016-11-09 01:42:36 +0000","40.780709","-73.9685415","low","Manhattan","twitter","marfeluca","Ma quelli che stanno scrivendo che Hillary ha vinto parlano con l'aldilà?
🇺🇸
#ElezioniUSA #USA2016 #USA
#Clinton vs #Trump
#8Novembre"
"2016-11-09 01:42:35 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ClaudiaBellanca","CNN right now: https://t.co/Qk29oy1B5S"
"2016-11-09 01:42:33 +0000","40.7591286","-73.9795837","high","Manhattan","twitter","summer_3_6_5","We hold these truths to be self evident ☝🏼️☝🏼️☝🏼️ 🎉🇺🇸🇺🇸🇺🇸🎉one week from today make sure to… https://t.co/pPHBCI913T"
"2016-11-09 01:42:33 +0000","40.780709","-73.9685415","low","Manhattan","twitter","nicollerich","@sabrina I feel the same about Florida"
"2016-11-09 01:42:33 +0000","40.780709","-73.9685415","low","Manhattan","twitter","wesftobrien","@BarackObama I miss you ain't you ain't even gone yet"
"2016-11-09 01:42:32 +0000","40.780709","-73.9685415","low","Manhattan","twitter","tomvandeweghe","Burgemeester NYC Bill de Blasio lijkt vol zelfvertrouwen op podium van @HillaryClinton's hoofdkwartier. Full House.… https://t.co/qwRoUUQues"
"2016-11-09 01:42:30 +0000","40.780709","-73.9685415","low","Manhattan","twitter","PPNYCAction","Results starting to roll in and we're feeling good about the future of this nation. ❤️🇺🇸📮#Election #ElectionNight… https://t.co/W2PjhxnJDQ"
"2016-11-09 01:42:28 +0000","40.780709","-73.9685415","low","Manhattan","twitter","AlejandraNorth","@ComfortablySmug obviously. Rumors was my first record."
"2016-11-09 01:42:27 +0000","40.75729241","-73.98805025","high","Manhattan","twitter","DavidSerero","Just watched on Broadway "The Cherry Orchard" impeccably performed by Diane Lane (beautiful and… https://t.co/XZPEbD9bZB"
"2016-11-09 01:42:26 +0000","40.780709","-73.9685415","low","Manhattan","twitter","pandyveale","Let's get this W @cavs #CavsHawks"
"2016-11-09 01:42:26 +0000","40.780709","-73.9685415","low","Manhattan","twitter","sybilcrawIeys","@swiftscully her name is da'vonne"
"2016-11-09 01:42:25 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MonstaMoment","For the general people it isn't a battle of parties, candidates, or even facts. It's the battle of #American #Cultures. #ElectionNight"
"2016-11-09 01:42:25 +0000","40.780709","-73.9685415","low","Manhattan","twitter","rolandscahill","Bugs Bunny knew what to do with Florida https://t.co/astcdvm3ZH"
"2016-11-09 01:42:24 +0000","40.76363899","-73.98280511","high","Manhattan","twitter","DaveGH2P","@realdonaldtrump @colbertlateshow #election2016 #trump #hillary #imwithher… https://t.co/4OhF3HMs3r"
"2016-11-09 01:42:23 +0000","40.780709","-73.9685415","low","Manhattan","twitter","faridk24","Pretty cool time to be NYC! https://t.co/8Fj1NZxo7A"
"2016-11-09 01:42:23 +0000","40.780709","-73.9685415","low","Manhattan","twitter","petermaer",".@cbsnews projects @HillaryClinton wins #Maryland &amp; #Massachusetts."
"2016-11-09 01:42:21 +0000","40.780709","-73.9685415","low","Manhattan","twitter","AshtnMrtn","@Candee702 I don't like 😔 I only like the singles and Tell Me. I'm so sad."
"2016-11-09 01:42:21 +0000","40.780709","-73.9685415","low","Manhattan","twitter","KarlaAcosta22","I can't even focus on the game rn"
"2016-11-09 01:42:21 +0000","40.780709","-73.9685415","low","Manhattan","twitter","rhinest0nec0wb0","But of course there were the white people waving a confederate flag out their dorm window. Like https://t.co/efP4fAAENu"
"2016-11-09 01:42:20 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Alex_Stompoly","I'm off work and am running home to drink wine and wait. Here. We. Go. #ElectionNight #ImWithHer"
"2016-11-09 01:42:19 +0000","40.780709","-73.9685415","low","Manhattan","twitter","taylorstraney","GTFO WE DONT WANT YOU HERE https://t.co/dec5k56X65"
"2016-11-09 01:42:19 +0000","40.780709","-73.9685415","low","Manhattan","twitter","kasyy2","He always ain't leaving no email 😂😂 https://t.co/ZiukPmMfdl"
"2016-11-09 01:42:19 +0000","40.780709","-73.9685415","low","Manhattan","twitter","LuBanga24","Gold Glove enhances his profile as I hope the Yankees trade him this offseason #Cutthroat"
"2016-11-09 01:42:19 +0000","40.780709","-73.9685415","low","Manhattan","twitter","SGardinier","@lsarsour #FascismReferendum #USA"
"2016-11-09 01:42:18 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MattMitovich","Someone please tell me Florida doesn't still have paper chads.... #ElectionNight"
"2016-11-09 01:42:17 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Katweeta","@CorinneKAdams by host...I mean Christina !"
"2016-11-09 01:42:16 +0000","40.780709","-73.9685415","low","Manhattan","twitter","drob78","@CoryChaseXXX Hi"
"2016-11-09 01:42:15 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Anythin4Salinas","🤗💆🏽 https://t.co/pKqaU8zStz"
"2016-11-09 01:42:15 +0000","40.780709","-73.9685415","low","Manhattan","twitter","VivianHYee","@amandalcormier NYC mayor's race is next year, just saying"
"2016-11-09 01:42:14 +0000","40.780709","-73.9685415","low","Manhattan","twitter","2nglishwordsbot","아 플로리다 https://t.co/RE0M5MUbcm"
"2016-11-09 01:42:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Skyhartman","Florida with 91% reporting: 

@realDonaldTrump: 49%
@Hillaryclinton: 47.9%"
"2016-11-09 01:42:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","KateWalter12","@inshallowwater I have to go to work tomorrow."
"2016-11-09 01:42:12 +0000","40.780709","-73.9685415","low","Manhattan","twitter","trwhite88","@Antferny and her family came over to be Washington's dry cleaners!"
"2016-11-09 01:42:10 +0000","40.780709","-73.9685415","low","Manhattan","twitter","sarahmseltzer","Oh my God, they're talking repeatedly about how New York journalists don't understand Real America. 

We've lost already."
"2016-11-09 01:42:09 +0000","40.780709","-73.9685415","low","Manhattan","twitter","reallyrachelg","This is exciting 4 me PERSONALLY bc if Clinton wins, I will stay American, and if Trump wins, I'm about to become an Australian citizen!🇦🇺"
"2016-11-09 01:42:08 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ElectrikOne","@ic1foru @Nov8Win I hope so.. really hope so"
"2016-11-09 01:42:05 +0000","40.780709","-73.9685415","low","Manhattan","twitter","JordanLRice","If you need a break from the madness of #ElectionNight, this is the most exhilarating 2 minutes I've seen in a long… https://t.co/aTPQN02cw2"
"2016-11-09 01:42:04 +0000","40.780709","-73.9685415","low","Manhattan","twitter","bill_seely","Wow. Grandpa's off his meds and can't even fake not being a racist. https://t.co/T1ldrp4ZYX"
"2016-11-09 01:42:03 +0000","40.780709","-73.9685415","low","Manhattan","twitter","drob78","@jillkargman LMAO,make sure you posted on YouTube"
"2016-11-09 01:42:03 +0000","40.780709","-73.9685415","low","Manhattan","twitter","inteligentmvmt","Never sleep on Barry O. Gunna miss you pal."
"2016-11-09 01:42:01 +0000","40.76178","-73.97391","high","Manhattan","twitter","Alain_Bondolini","Bueno... mi intento de hacer señas obscenas en frente del #Trump Tower de Nueva York valió para… https://t.co/UeZA4g5hAt"
"2016-11-09 01:41:58 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ChrisGalvin1981","My 5 star review of PROJECT CROSSROADS by @SeanOhOgain, @jp_jordan @HugoBoylan @AdlaiM @CoupeReVille @pocketkerrie 
https://t.co/5IetZJRIfh"
"2016-11-09 01:41:57 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lorenbhollander","@carriek1990 You're Welcome ❤️"
"2016-11-09 01:41:56 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MarcoMNYC","@JediEconomist @RyanMorse33 a great sense of humor one gets after 600 years of age"
"2016-11-09 01:41:55 +0000","40.780709","-73.9685415","low","Manhattan","twitter","glennschuck","With former DNC chair @DWStweets here @HillaryClinton HQ #1010wins https://t.co/VksU1GXY1h"
"2016-11-09 01:41:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","loganpfister_","@shuhknown @HillaryClinton @realDonaldTrump okay here i come"
"2016-11-09 01:41:52 +0000","40.7567109631","-74.0010019801","low","Jacob K. Javits Convention Center","twitter","joejohnscnn","Clinton Election Night HQ NYC https://t.co/0IugQ2cW8P"
"2016-11-09 01:41:52 +0000","40.780709","-73.9685415","low","Manhattan","twitter","LuBanga24","Shoutout to Gardner for winning his first career Gold Glove! Won't forget that catch he made against the Blue Jays! #Yankees"
"2016-11-09 01:41:49 +0000","40.7679967047","-73.9818906784","low","MTA Subway - 59th St/Columbus Circle (A/B/C/D/1)","twitter","chiqfudoki","車椅子の人の乗る乗り場は決まってるわけか。バスだと前の乗降口から自動で折り畳みのスロープが展開されてたけど。
なお、地下鉄はエレベーターが標準装備だから車椅子の人の移動は一応可能。 https://t.co/1KAQhgZ5Gb"
"2016-11-09 01:41:49 +0000","40.780709","-73.9685415","low","Manhattan","twitter","chuddymane","Say i fucking won't thooooooooo https://t.co/6DaqcFfit2"
"2016-11-09 01:41:49 +0000","40.780709","-73.9685415","low","Manhattan","twitter","celiacernadas","I també a tot això... #Florida ha aprovat en referèndum l'ús medicinal de la marihuana per més del 70% de vots afirmatius #ElectionNight"
"2016-11-09 01:41:49 +0000","40.7567109631","-74.0010019801","low","Jacob K. Javits Convention Center","twitter","FilipJotevski","One hell of a glass ceiling. Time to shatter it, America. https://t.co/hWgPWTARiN"
"2016-11-09 01:41:46 +0000","40.780709","-73.9685415","low","Manhattan","twitter","kenzie_aprice","No no pls god make it stop https://t.co/oDBRoEUH1c"
"2016-11-09 01:41:45 +0000","40.780709","-73.9685415","low","Manhattan","twitter","brandonwrites","@atjones0011 Palm Beach and Broward still need to report their numbers. Comes down to these two counties... AKA, my neck of the woods..."
"2016-11-09 01:41:44 +0000","40.780709","-73.9685415","low","Manhattan","twitter","arleanrosa1120","@GHCT1776 @TeamTrumpAZ @TeamTrump @YahooNews @ABC @NBCNews @MSNBC @CNN @facebook @twitter @realDonaldTrump @CBS… https://t.co/OhhgLkArsh"
"2016-11-09 01:41:44 +0000","40.780709","-73.9685415","low","Manhattan","twitter","gavinsblog","@colettebrowne I'm not running out of beer anytime soon https://t.co/id68avpl2G"
"2016-11-09 01:41:43 +0000","40.780709","-73.9685415","low","Manhattan","twitter","GlogloWilliams","@ElShogun09 @jorgepita778 @lilyachty @IamAkademiks exactly..and not even diss but even have the nerve to speak on the teachers b4 u."
"2016-11-09 01:41:43 +0000","40.780709","-73.9685415","low","Manhattan","twitter","CEWinsider","And that's a wrap! Thank you to @bitebeauty, @Itcosmetics &amp; @BECCA_COSMETICS for speaking at our sold-out #Beauty's Color Quake #CEWEvents!"
"2016-11-09 01:41:43 +0000","40.780709","-73.9685415","low","Manhattan","twitter","DaddyBergdorf","God I love V magazine so much"
"2016-11-09 01:41:42 +0000","40.76781748","-73.98101225","high","Manhattan","twitter","ChefBianco","Spigola.. Wild Sea Bass, Hen of The Woods Mushrooms, Lentils, Celtuce, Pancetta @mareanyc… https://t.co/aSfVSTd5Y2"
"2016-11-09 01:41:42 +0000","40.780709","-73.9685415","low","Manhattan","twitter","cohnski","So star struck! Ran into @SNL Hillary @katemckinnon on 10th Ave 😵😵😵 must be a sign! #ImWithHer"
"2016-11-09 01:41:41 +0000","40.780709","-73.9685415","low","Manhattan","twitter","itsobeezy","cavs game picking up now"
"2016-11-09 01:41:40 +0000","40.75736949","-73.98570318","high","Manhattan","twitter","MarcHadfield","Election (@ Times Square in New York, NY w/ @evelinechao) https://t.co/nooF4Xc7ve"
"2016-11-09 01:41:40 +0000","40.7393845","-73.990098","low","Flatiron","twitter","mccue","Dark horse prediction https://t.co/c3SEXyv4hH"
"2016-11-09 01:41:36 +0000","40.780709","-73.9685415","low","Manhattan","twitter","JamesV_news","The parents said while the campaign season has been ugly, they've been honest with their kids through it all, openly having conversations."
"2016-11-09 01:41:34 +0000","40.780709","-73.9685415","low","Manhattan","twitter","swoosh__crew","Shoutout to all the fuck niggas in Fl"
"2016-11-09 01:41:34 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lilstew92","ew. unfollowing the few republicans on my TL who slipped through my scrubbing"
"2016-11-09 01:41:32 +0000","40.780709","-73.9685415","low","Manhattan","twitter","jaha7236","@VH1 #SNOOP #MARTHA #FANTASTIC!!!! Just DVR weekly #LOVEtheSHOW!"
"2016-11-09 01:41:30 +0000","40.7458629","-73.949405","low","Hunters Point","twitter","BillyTobon","looks like i picked the wrong week to quit sniffing glue https://t.co/YRZAmUtxAr"
"2016-11-09 01:41:29 +0000","40.780709","-73.9685415","low","Manhattan","twitter","_RoySD","Might do this in a few minutes https://t.co/QB5OxHuzQd"
"2016-11-09 01:41:28 +0000","40.780709","-73.9685415","low","Manhattan","twitter","phemale61","https://t.co/JsUAAB1lk5"
"2016-11-09 01:41:27 +0000","40.780709","-73.9685415","low","Manhattan","twitter","sueambro","@RayCastoldi  did I hear a deep purple during the second. Period?  My ears are rusty! 🚨🚨❤️💙🏒🏒🏒"
"2016-11-09 01:41:25 +0000","40.7564898727","-73.9862680435","low","Times Square","twitter","SaraSekine","Ppl anxiously watch polls on the screen #electionday #米大統領選 https://t.co/I3Bjq03KzH"
"2016-11-09 01:41:25 +0000","40.780709","-73.9685415","low","Manhattan","twitter","SGardinier","Republican House #Elections2016 #FascismReferendum #AreYouInTheStreetsYet"
"2016-11-09 01:41:23 +0000","40.780709","-73.9685415","low","Manhattan","twitter","almighty_red","very disappointed in florida."
"2016-11-09 01:41:23 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MayorSRB","https://t.co/EpDav8Z14W #ImWithHer #respect #futureofourcountry"
"2016-11-09 01:41:20 +0000","40.780709","-73.9685415","low","Manhattan","twitter","nadinedeninno","Can the #empirestatebuilding please not look like The Hunger Games during the election? #Elections2016 https://t.co/C7OhPMxoW7"
"2016-11-09 01:41:19 +0000","40.780709","-73.9685415","low","Manhattan","twitter","TheJoePetrosino","@astonishingtrev beware reversal of fortune https://t.co/kXer1rvf97"
"2016-11-09 01:41:17 +0000","40.7567109631","-74.0010019801","low","Jacob K. Javits Convention Center","twitter","cyan_miller","History is happening in Manhattan and we just happen to be in the greatest city in the world 🇺🇸 #ImWithHer https://t.co/46O2xC3rzz"
"2016-11-09 01:41:16 +0000","40.7352202","-73.977002","low","Stuyvesant Town","twitter","coultonvento","@asduner @NervousBandit"
"2016-11-09 01:41:16 +0000","40.780709","-73.9685415","low","Manhattan","twitter","coreycberg","quite the haul today! thanks all that left messages and made my day awesome. there's only one more thing I want and… https://t.co/CP4jnPAI1m"
"2016-11-09 01:41:15 +0000","40.780709","-73.9685415","low","Manhattan","twitter","aamanoi","タイムズスクエアは選挙一色！

#アメリカ大統領選 #ElectionNight https://t.co/QGSJ2W5u3V"
"2016-11-09 01:41:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","mermaidmary_","please think of your minority/marginalized friends and family. they are very fearful right now."
"2016-11-09 01:41:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ElectrikOne","@drewmistak @RealMarlinsFan For an imminent apocalypse? lol"
"2016-11-09 01:41:13 +0000","40.780709","-73.9685415","low","Manhattan","twitter","almighty_red","@DevCNY it's going trump. not enough votes came out in broward, dade, and palm beach and panhandle left to come out is republican"
"2016-11-09 01:41:12 +0000","40.780709","-73.9685415","low","Manhattan","twitter","lsarsour","This ain't Hillary vs. Romney. This is Hilary vs. a fascist, sexist, racist buffoon. Outrageous. #ElectionNight"
"2016-11-09 01:41:12 +0000","40.780709","-73.9685415","low","Manhattan","twitter","ShonaMurrayNT","@funboymoy CNN - download the app. In-depth and live"
"2016-11-09 01:41:06 +0000","40.75632776","-73.96801035","high","Manhattan","twitter","Heatheritis","Ramen 🔥 #hidechan #ramen #foodie #food #dinner #japanese #yums #autumn #NYC #goodtimes… https://t.co/M2OdbRcdnQ"
"2016-11-09 01:41:06 +0000","40.780709","-73.9685415","low","Manhattan","twitter","2food","39nth St NYC. #imwithher https://t.co/tjIGXJLNTW"
"2016-11-09 01:41:05 +0000","40.780709","-73.9685415","low","Manhattan","twitter","jerekeys","New strategy: let's send persuade a lot of liberal millennials from NY and CA to move to Florida."
"2016-11-09 01:41:04 +0000","40.780709","-73.9685415","low","Manhattan","twitter","brandonwrites","Of course it all comes down to Palm Beach and Broward Counties... of course... ugh! #florida #electionnight #myhome"
"2016-11-09 01:41:04 +0000","40.780709","-73.9685415","low","Manhattan","twitter","kasyy2","Bruh😂😂😂😂 @fatiimk https://t.co/4aNge1hPaJ"
"2016-11-09 01:41:04 +0000","40.780709","-73.9685415","low","Manhattan","twitter","eviljordan","Why does the @CNN iOS app not support Chromecast?"
"2016-11-09 01:41:02 +0000","40.780709","-73.9685415","low","Manhattan","twitter","SeishinNY","Asi avanza conteo de votos electorales #EleccionesEU #ElectionNight #rockefellercenter https://t.co/8gOz88nIE5"
"2016-11-09 01:41:01 +0000","40.7830603","-73.9712488","high","Manhattan","twitter","ghirardellijobs","If you're looking for work in #NewYork, NY, check out this #job: https://t.co/gnkeoQ4QuS #CustomerService #Hiring https://t.co/pYB2pzeeSe"
"2016-11-09 01:41:01 +0000","40.780709","-73.9685415","low","Manhattan","twitter","UrbanAchievr","@deeeebers17 that's what I'm using"
"2016-11-09 01:41:00 +0000","40.780709","-73.9685415","low","Manhattan","twitter","CjGironda","If you're watching anything other than the Nets game tonight you need to reevaluate your priorities"
"2016-11-09 01:41:00 +0000","40.780709","-73.9685415","low","Manhattan","twitter","The_MJH","Obviously a larger part of #Virginia needs to be annexed by #westvirginia. #ElectionNight #ImWithHer"
"2016-11-09 01:40:59 +0000","40.780709","-73.9685415","low","Manhattan","twitter","phemale61","https://t.co/lv2xn3aWaw"
"2016-11-09 01:40:59 +0000","40.780709","-73.9685415","low","Manhattan","twitter","MikeLikeBike","These early results have me like ...

#ElectionNight https://t.co/E9M6dHOakL"
"2016-11-09 01:40:58 +0000","40.780709","-73.9685415","low","Manhattan","twitter","davidmullings","@FlassKnows Trust in @reggiecardozo"
"2016-11-09 01:40:58 +0000","40.780709","-73.9685415","low","Manhattan","twitter","SocratesG21","Saludos"
"2016-11-09 01:40:57 +0000","40.780709","-73.9685415","low","Manhattan","twitter","markcwebster","@HarrisonWeber so far, Twitter"
"2016-11-09 01:40:56 +0000","40.75826913","-73.98883394","high","Manhattan","twitter","JoseSPiano","#imnotstresseatingyourestresseating @ Shake Shack https://t.co/NSFQRLQmZH"
"2016-11-09 01:40:56 +0000","40.780709","-73.9685415","low","Manhattan","twitter","Melessieee","Jesus might come back tonight"
"2016-11-09 01:40:55 +0000","40.780709","-73.9685415","low","Manhattan","twitter","AlizaShane","should've stocked up on snacks...this anxiety is killing me..."
"2016-11-09 01:40:55 +0000","40.780709","-73.9685415","low","Manhattan","twitter","cjam","Dickerson 2024? https://t.co/mHgsZqcJbW"
