"Timestamp","Latitude","Longitude","Accuracy","Location Name","Retrieved from","Username","Context"
"2016-11-01 21:57:54 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","WikiLeaks emails reveal Podesta urging Clinton camp to 'dump' emails. 
Time to #DrainTheSwamp!
https://t.co/P3ajiACiXK"
"2016-11-01 21:46:18 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","'Podesta urged Clinton team to hand over emails after use of private server emerged' https://t.co/NYvVmoA8wl"
"2016-11-01 21:28:55 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","Mika Brzezinski: Dem Criticism of Comey Reinforcing Idea ‘There’s Something There'
https://t.co/EvBp0xESPN https://t.co/QIDBiDpat8"
"2016-11-01 21:20:04 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","Hillary Advisers Wanted Her To Avoid Supporting Israel When Talking To Democrats: https://t.co/y7m8iVU173"
"2016-11-01 21:16:57 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","Trump promises special session to repeal Obamacare: https://t.co/wTCd108yrV"
"2016-11-01 21:15:42 +0000","44.819522","-91.509719","low","Eau Claire","twitter","realDonaldTrump","'Kept me out of jail': Top DOJ official involved in Clinton probe represented her campaign chairman: https://t.co/QUZn97CEOq"
"2016-10-31 20:49:56 +0000","42.4928459","-83.02698855","low","Warren","twitter","realDonaldTrump","Wow! I hear you Warren, Michigan. Streaming live - join us America. It is time to DRAIN THE SWAMP!
Watch: https://t.co/pjXELwc5E1"
"2016-10-31 19:08:25 +0000","45.00118","-86.27053925","low","Michigan","twitter","realDonaldTrump","#ObamacareFail #HillarycareFail https://t.co/gaXOWVI0Xa"
"2016-10-31 19:00:42 +0000","45.00118","-86.27053925","low","Michigan","twitter","realDonaldTrump","Thank you Grand Rapids, Michigan! #ICYMI- watch: https://t.co/2mDQCs6coB https://t.co/gN7BYfLD9K"
"2016-10-31 16:38:13 +0000","45.00118","-86.27053925","low","Michigan","twitter","realDonaldTrump","Legendary basketball coach Bobby Knight who has 900+ wins, many championships and a gold medal will be introducing… https://t.co/aHltfG7U4I"
"2016-10-31 16:00:19 +0000","41.83358445","-87.732013","low","Chicago","twitter","realDonaldTrump","'Hillary's Two Official Favors To Morocco Resulted In $28 Million For Clinton Foundation' #DrainTheSwamp
https://t.co/6qOO7FZSvF"
"2016-10-30 23:19:09 +0000","40.4144955","-104.735476","low","Greeley","twitter","realDonaldTrump","Thank you Greeley, CO! REAL change means restoring honesty to the govt. Our plan will END govt. corruption! Watch:… https://t.co/qz5AL7zvp4"
"2016-10-30 20:20:51 +0000","39.0178223","-77.2562771","high","Virginia","twitter","TheFix","Nature, naughty by @ Riverbend Park https://t.co/EGuotfT7rZ"
"2016-10-30 19:05:31 +0000","36.122588269","-115.165707476","low","Sands Convention Center","twitter","realDonaldTrump","Thank you Las Vegas, Nevada- I love you! Departing for Greeley, Colorado now. Get out &amp; VOTE! #ICYMI- watch here:… https://t.co/uIloPRtEn9"
"2016-10-30 17:58:52 +0000","38.502147","-117.0226945","low","Nevada","twitter","realDonaldTrump","See you tomorrow Michigan!

Grand Rapids, MI tomorrow at noon:
https://t.co/xFPRNEPNZ5

Warren, MI tomorrow at 3pm:… https://t.co/UHRTgS88B5"
"2016-10-29 20:02:16 +0000","38.997936","-105.5508905","low","Colorado","twitter","realDonaldTrump","So nice - great Americans outside Trump Tower right now. Thank you! https://t.co/34ATTgICTz"
"2016-10-29 19:56:49 +0000","38.997936","-105.5508905","low","Colorado","twitter","realDonaldTrump","Departing Golden, CO. for Arizona now - after an unbelievable rally. Watch here: https://t.co/zNzmWuZPiV
Overflow: https://t.co/93L7JfdmXJ"
"2016-10-29 17:02:04 +0000","39.74304745","-105.22978825","low","Golden","twitter","realDonaldTrump","#ObamacareFail https://t.co/iusXk4n9w7"
"2016-10-29 16:54:54 +0000","39.74304745","-105.22978825","low","Golden","twitter","realDonaldTrump","Tomorrow!

Las Vegas, NV- 11a: https://t.co/KluudKImvn
Greeley, CO- 4p: https://t.co/JYimiIbqKB
Albuquerque, NM- 7p: https://t.co/7SCol4vQlM"
"2016-10-28 19:20:22 +0000","42.97119905","-71.4440806","low","Manchester","twitter","realDonaldTrump","We must not let #CrookedHillary take her CRIMINAL SCHEME into the Oval Office. #DrainTheSwamp https://t.co/GtPkj4xIz6"
"2016-10-28 17:24:08 +0000","42.97119905","-71.4440806","low","Manchester","twitter","realDonaldTrump","Just out: Neera Tanden, Hillary Clinton adviser said, “Israel is depressing.” I think Israel is inspiring!"
"2016-10-28 15:39:01 +0000","40.780709","-73.9685415","low","Manhattan","twitter","realDonaldTrump","Join me tonight in Cedar Rapids, Iowa at 7pm: https://t.co/QWaEJpR79n

Phoenix, Arizona tomorrow night at 3pm: https://t.co/0LjE9qbNLh"
"2016-10-28 01:47:08 +0000","41.8039265","-80.928439","low","Geneva","twitter","realDonaldTrump","Thank you Geneva, Ohio. 
If I am elected President, I am going to keep RADICAL ISLAMIC TERRORISTS OUT of our countr… https://t.co/a7t5QN2iqW"
"2016-10-28 00:14:46 +0000","40.3651595","-82.66946745","low","Ohio","twitter","realDonaldTrump","Join @TeamTrump on Facebook &amp; watch tonight's rally from Geneva, Ohio- our 3rd rally of the day. #AmericaFirst #MAGA https://t.co/ZqJmf4QcwH"
"2016-10-27 22:37:22 +0000","40.3651595","-82.66946745","low","Ohio","twitter","realDonaldTrump","Crooked Hillary launched her political career by letting terrorists off the hook. #DrainTheSwamp… https://t.co/BLMkZQ8svK"
"2016-10-27 22:05:00 +0000","41.6565905","-83.574671","low","Toledo","twitter","realDonaldTrump","I delivered a speech in Charlotte, North Carolina yesterday. I appreciate all of the feedback &amp; support. Lets #MAGA… https://t.co/aI2HtiRUzr"
"2016-10-27 21:07:48 +0000","41.6565905","-83.574671","low","Toledo","twitter","realDonaldTrump","Join me live in Toledo, Ohio. Time to #DrainTheSwamp &amp; #MAGA!
https://t.co/NU39Mmlh1T"
"2016-10-27 21:02:09 +0000","41.6565905","-83.574671","low","Toledo","twitter","realDonaldTrump","Join me in Cedar Rapids, Iowa tomorrow at 7:00pm! #MAGA
https://t.co/QWaEJpzvKN https://t.co/CniHGkjp0v"
"2016-10-27 19:26:05 +0000","39.8948162903","-83.8111555933","low","Springfield, Ohio","twitter","realDonaldTrump","Thank you Springfield, Ohio. Get out and #VoteTrumpPence16!
#ICYMI - watch here: https://t.co/dEoXV6oS3b… https://t.co/RNgCUUqO4X"
"2016-10-27 17:45:20 +0000","40.3651595","-82.66946745","low","Ohio","twitter","realDonaldTrump","Join me live in Springfield, Ohio!
https://t.co/LREA7WRmOx"
"2016-10-27 14:49:59 +0000","40.7599031239","-73.980345726","low","Manhattan, NY","twitter","realDonaldTrump","Inside ‘Bill Clinton Inc.’: Hacked memo reveals intersection of charity and personal income. #DrainTheSwamp!
https://t.co/UfDVzeSDfd"
"2016-10-27 14:44:46 +0000","40.67087955","-73.8311875","low","Queens","twitter","realDonaldTrump","JOIN ME! #MAGA
TODAY:
Springfield, OH 
Toledo, OH 
Geneva, OH 
FRIDAY:
Manchester, NH 
Lisbon, ME 
Cedar Rapids, IA
https://t.co/kv624y9UOm"
"2016-10-27 14:32:59 +0000","40.7599031239","-73.980345726","low","Manhattan, NY","twitter","realDonaldTrump","I agree, @MMFlint- To all Americans, I see you &amp; I hear you. I am your voice. Vote to #DrainTheSwamp w/ me on 11/8. https://t.co/D7nBwkogBb"
"2016-10-27 14:10:38 +0000","40.780709","-73.9685415","low","Manhattan","twitter","realDonaldTrump","Ron Fournier: "Clinton Used Secret Server To Protect #CircleOfEnrichment”
https://t.co/4OGP3tPxyp"
"2016-10-27 14:08:15 +0000","40.780709","-73.9685415","low","Manhattan","twitter","realDonaldTrump","'WikiLeaks Drip-Drop Releases Prove One Thing: There's No Nov. 8 Deadline on Clinton's Dishonesty and Scandals'
https://t.co/MfRy3Nvd4F"
"2016-10-26 21:59:15 +0000","35.209059","-80.8467855","low","Charlotte","twitter","realDonaldTrump","Hillary said she was under sniper fire (while surrounded by USSS.) Turned out to be a total lie. She is not fit to… https://t.co/hBIrGj21l6"
"2016-10-26 18:49:49 +0000","38.8530437018","-77.0423126221","low","Ronald Reagan Washington National Airport (DCA)","twitter","realDonaldTrump","JOIN ME IN OHIO TOMORROW!
Springfield-1pm:
https://t.co/YcbpSigtva

Toledo-4pm:
https://t.co/BOJH0l1CZz

Geneva-7pm… https://t.co/7qbIRel33u"
"2016-10-25 23:31:58 +0000","30.4762155","-84.266174","low","Tallahassee","twitter","realDonaldTrump","Thank you Tallahassee, Florida! A beautiful evening with the MOVEMENT! Get out &amp; VOTE!
#ICYMI- watch here: https://t.co/GDKhwrCa9R"
"2016-10-25 22:28:43 +0000","28.784184","-81.2831215","low","Sanford","twitter","realDonaldTrump","Thank you Sanford, Florida. Get out &amp; VOTE #TrumpPence16! #ICYMI- watch this afternoons rally here:… https://t.co/zVXrScClfd"
"2016-10-25 22:01:50 +0000","30.4762155","-84.266174","low","Tallahassee","twitter","realDonaldTrump","REPEAL AND REPLACE!!! 
#ObamaCareInThreeWords"
"2016-10-25 21:54:05 +0000","30.4762155","-84.266174","low","Tallahassee","twitter","realDonaldTrump","I have met &amp; spent a lot of time with families @ The Remembrance Project. I will fight for them everyday!… https://t.co/Ot6vQGqVW0"
"2016-10-25 21:36:51 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Get your ballots in Colorado - I will see you soon -- and we will win!
#MakeAmericaGreatAgain https://t.co/oDLvZg7MLk"
"2016-10-25 21:03:40 +0000","28.784184","-81.2831215","low","Sanford","twitter","realDonaldTrump","'Obama Warned Of Rigged Elections In 2008.' Time to #DrainTheSwamp
https://t.co/AkczH8l0FJ https://t.co/7mIkwAHTuV"
"2016-10-25 20:43:45 +0000","28.784184","-81.2831215","low","Sanford","twitter","realDonaldTrump","Obamacare is a disaster. Rates going through the sky - ready to explode. I will fix it. Hillary can't!
#ObamacareFailed"
"2016-10-25 18:27:06 +0000","25.7823537","-80.2333285","low","Miami","twitter","realDonaldTrump","Truly honored to receive the first ever presidential endorsement from the Bay of Pigs Veterans Association. #MAGA… https://t.co/aRdlFkVjAx"
"2016-10-25 16:20:43 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","Obamacare is a disaster - as I've been saying from the beginning. Time to repeal &amp; replace! 
#ObamacareFail https://t.co/5CvoMbVceT"
"2016-10-25 16:10:59 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","#ObamacareFail https://t.co/90Aixp25Oc"
"2016-10-25 15:22:35 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","Obamacare is a disaster! Time to repeal &amp; replace! #ObamacareFail 
https://t.co/xDPhVczf1g"
"2016-10-25 15:21:37 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","#ObamacareFail https://t.co/5Zvsys8j5w"
"2016-10-25 15:20:18 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","#ObamacareFail https://t.co/Mb0YW1rg6g"
"2016-10-25 14:44:51 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","Get out and vote! I am your voice and I will fight for you! We will make America great again! https://t.co/XXvLRlhSaz"
"2016-10-25 14:39:09 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","Key Obamacare premiums to jump 25% next year:
https://t.co/TCdHEdPQDG"
"2016-10-25 14:33:57 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","#Obamacare premiums are about to SKYROCKET --- again. Crooked H will only make it worse. We will repeal &amp; replace! https://t.co/fY1REYV4rK"
"2016-10-25 14:31:19 +0000","25.8256435","-80.3691531","low","Doral","twitter","realDonaldTrump","As election looms, some bad news for Clinton, Democrats:
https://t.co/7aWWVQPjTo"
"2016-10-25 01:43:26 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Record crowd in Tampa, Florida- thank you! We will WIN FLORIDA, #DrainTheSwamp in Washington D.C. and MAKE AMERICA… https://t.co/IpSUYnXcp6"
"2016-10-25 01:27:16 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Thank you Bobby Bowden for the intro tonight and your support! I hope I can do as well for Florida as you have done! https://t.co/Vx5iltoaXj"
"2016-10-25 00:33:07 +0000","27.9965945","-82.44269375","low","Tampa","twitter","realDonaldTrump","My contract with the American voter will restore honesty, accountability &amp; CHANGE to Washington! #DrainTheSwamp https://t.co/sbVwctT1Sj"
"2016-10-24 21:52:36 +0000","27.9965945","-82.44269375","low","Tampa","twitter","realDonaldTrump","Peter Navarro: 'Trump the Bull vs. Clinton the Bear' #DrainTheSwamp 
https://t.co/mQRkfMG80j"
"2016-10-24 21:50:25 +0000","27.9965945","-82.44269375","low","Tampa","twitter","realDonaldTrump","'Democratic operative caught on camera: Hillary PERSONALLY ordered 'Donald Duck' troll campaign that broke the law'
https://t.co/sTreHAfYUH"
"2016-10-24 21:15:23 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Join me tomorrow in Sanford or Tallahassee, Florida!

Sanford at 3pm:
https://t.co/PZENw9Kheg

Tallahassee at 6pm:
https://t.co/WKI69e1bqD"
"2016-10-24 20:39:38 +0000","29.9564693528","-81.3415716876","low","Northeast Florida Regional Airport / St. Augustine Airport (SGJ)","twitter","realDonaldTrump","THANK YOU St. Augustine, Florida! Get out and VOTE! Join the MOVEMENT - and lets #DrainTheSwamp! Off to Tampa now!… https://t.co/zgwqhy2jBX"
"2016-10-24 19:01:18 +0000","29.8755179276","-81.2834644318","low","St. Augustine Amphitheatre","twitter","realDonaldTrump","Join me LIVE on my Facebook page in St. Augustine, Florida! Lets #DrainTheSwamp &amp; MAKE AMERICA GREAT AGAIN!… https://t.co/mPzVrcaR9L"
"2016-10-24 18:30:43 +0000","29.898454","-81.3056535","low","St Augustine","twitter","realDonaldTrump","Honored to receive an endorsement from @SJSOPIO - thank you! Together, we are going to MAKE AMERICA SAFE &amp; GREAT AG… https://t.co/PSTcOei5t1"
"2016-10-24 16:37:58 +0000","26.6879565152","-80.0902462006","low","Palm Beach International Airport (PBI)","twitter","realDonaldTrump","'Hillary Clinton Had Gun Control Supporters Planted In Town Hall Audience' https://t.co/1GVq74iW8a"
"2016-10-24 16:35:59 +0000","26.6879565152","-80.0902462006","low","Palm Beach International Airport (PBI)","twitter","realDonaldTrump","Leaving West Palm Beach, Florida now - heading to St. Augustine for a 3pm rally. Will be in Tampa at 7pm - join me:… https://t.co/eLunEQRxZq"
"2016-10-24 16:04:52 +0000","26.53348575","-80.1129035","low","Boynton Beach","twitter","realDonaldTrump","'The Clinton Foundation’s Most Questionable Foreign Donations'
#PayToPlay #DrainTheSwamp
https://t.co/IkeqMRjX5z"
"2016-10-24 15:55:44 +0000","26.53348575","-80.1129035","low","Boynton Beach","twitter","realDonaldTrump","Departing Farmers Round Table in Boynton Beach, Florida. Get out &amp; VOTE- lets #MAGA! 
EARLY VOTING BY FL. COUNTY:… https://t.co/MgJxNbxRga"
"2016-10-24 14:46:16 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Get out to VOTE on 11/8/2016- and we will #DrainTheSwamp!
RASMUSSEN NATIONAL 
Trump 43%
Clinton 41% https://t.co/jIOR7Bq816"
"2016-10-24 14:17:35 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","We are winning and the press is refusing to report it. Don't let them fool you- get out and vote! #DrainTheSwamp on November 8th!"
"2016-10-24 13:05:36 +0000","27.698682","-83.804475","low","Florida","twitter","realDonaldTrump","Why has nobody asked Kaine about the horrible views emanated on WikiLeaks about Catholics? Media in the tank for Clinton but Trump will win!"
